Wall time,Step,Value
1713990271.506322,7379000,-966.18994140625
1713990272.7086654,7379500,-949.6654663085938
1713990283.9717422,7384200,-951.3345947265625
1713990298.5503697,7390200,-1019.2023315429688
1713990304.2209952,7392500,-1015.2291259765625
1713990324.932616,7401200,-939.2962036132812
1713990367.0974486,7418800,-1173.2801513671875
1713990368.9798758,7419500,-1177.805908203125
1713990529.9818683,7486600,-835.0726318359375
1713990538.6322238,7490200,-840.4759521484375
1713990596.3542745,7514100,-983.894775390625
1713990603.7099345,7517200,-955.2828369140625
1713990676.2218862,7547000,-897.166748046875
1713990680.380068,7548800,-850.6165771484375
1713990699.7607634,7556800,-861.0481567382812
1713990714.9364586,7563000,-930.642578125
1713990731.099722,7569800,-876.9317626953125
1713990786.883563,7592900,-838.064697265625
1713990787.6011834,7593100,-834.3846435546875
1713990818.0145116,7605700,-898.791015625
1713990828.6217074,7610000,-861.963134765625
1713990856.9930184,7621900,-939.5733642578125
1713990908.9209454,7643200,-1021.4940795898438
1713990921.2319388,7648300,-852.491943359375
1713990956.1704714,7662700,-860.4467163085938
1713990967.4647532,7667400,-842.8756103515625
1713990975.461958,7670600,-855.21875
1713990996.0801725,7679100,-877.8591918945312
1713991024.0100114,7690700,-780.4894409179688
1713991025.5338144,7691400,-781.5869750976562
1713991028.5079944,7692500,-786.208251953125
1713991064.1791205,7707400,-917.0174560546875
1713991094.5803695,7719900,-894.339599609375
1713991125.2850447,7732500,-892.4654541015625
1713991158.1392303,7746100,-927.5524291992188
1713991175.1207507,7753100,-854.7233276367188
1713991202.2539873,7764400,-817.4656982421875
1713991240.7693121,7780300,-723.1502075195312
1713991264.6533954,7790200,-791.2454833984375
1713991311.0633547,7809400,-744.2725830078125
1713991321.4562058,7813600,-810.8152465820312
1713991338.835829,7820900,-773.3273315429688
1713991352.7766144,7826600,-833.6836547851562
1713991476.5728412,7877600,-766.4378662109375
1713991492.8516138,7884400,-793.1792602539062
1713991511.898169,7892100,-798.4063110351562
1713991515.364605,7893500,-814.3675537109375
1713991524.5544586,7897400,-821.8010864257812
1713991532.7334902,7900600,-854.951904296875
1713991559.5966966,7911700,-884.3867797851562
1713991606.4526277,7931000,-1071.2703857421875
1713991622.9677765,7937900,-958.110595703125
1713991632.6352036,7941900,-889.2896118164062
1713991676.0750906,7959800,-812.328857421875
1713991681.807014,7962100,-839.0294189453125
1713991700.1353824,7969700,-918.85400390625
1713991728.1549366,7981300,-904.1370239257812
1713991734.194004,7983800,-902.5429077148438
1713991766.1066766,7996900,-960.098876953125
1713991768.0568857,7997600,-943.7474975585938
1713991773.441067,7999900,-952.9950561523438
1713991781.6348076,8003200,-952.9520874023438
1713991782.6617992,8003600,-953.3418579101562
1713991798.394836,8010100,-947.0594482421875
1713991814.1080859,8016600,-930.3497924804688
1713991859.0750017,8035200,-888.5222778320312
1713991868.5656443,8039100,-845.1734619140625
1713991872.366967,8040700,-860.4663696289062
1713991907.2198653,8055100,-939.5823364257812
1713991913.4210577,8057700,-957.435546875
1713991922.2170613,8061400,-956.9930419921875
1713991973.953363,8082700,-995.4310302734375
1713991983.5553048,8086600,-993.3407592773438
1713991983.8927727,8086800,-990.9718627929688
1713992003.0571659,8094700,-913.2427978515625
1713992015.187423,8099700,-963.1649169921875
1713992019.9118376,8101600,-991.9515380859375
1713992044.4776566,8111800,-951.0945434570312
1713992108.5940313,8138200,-843.9746704101562
1713992136.145722,8149500,-836.4458618164062
1713992144.604463,8153000,-831.1045532226562
1713992247.0042794,8195300,-812.583984375
1713992278.0921884,8208100,-839.350830078125
1713992319.3545353,8225100,-915.1237182617188
1713992363.085413,8243200,-888.5945434570312
1713992376.707499,8248800,-851.1851806640625
1713992386.4036818,8252700,-882.4086303710938
1713992416.1687384,8264900,-863.0895385742188
1713992426.4177556,8269000,-827.3914184570312
1713992437.6639178,8273700,-863.6014404296875
1713992445.9812071,8277100,-843.9688720703125
1713992460.6804879,8283200,-856.179443359375
1713992465.2173078,8285000,-850.6696166992188
1713992483.408296,8292500,-776.4533081054688
1713992519.8166304,8307600,-928.5227661132812
1713992532.1952264,8312800,-942.8439331054688
1713992565.927455,8326800,-954.3970336914062
1713992624.8037775,8351100,-935.8777465820312
1713992685.7002223,8376300,-865.6297607421875
1713992724.692839,8392400,-793.4944458007812
1713992736.370959,8397200,-749.1815795898438
1713992783.6111214,8416600,-814.0111694335938
1713992791.1823318,8419800,-791.8116455078125
1713992793.2586405,8420600,-783.0958251953125
1713992805.4342332,8425600,-845.2193603515625
1713992839.1227443,8439500,-1015.6063232421875
1713992842.762504,8441000,-1039.510498046875
1713992858.5573494,8447600,-1000.3531494140625
1713992888.9804165,8460200,-939.7935180664062
1713992909.4736505,8468700,-858.800537109375
1713992922.620489,8474100,-794.888671875
1713992941.3231199,8481900,-794.3284301757812
1713992976.4706619,8496100,-725.513671875
1713992991.116207,8502100,-744.2301025390625
1713992994.9229803,8503700,-743.705078125
1713992998.7303817,8505300,-703.6112670898438
1713993008.004192,8509000,-755.89990234375
1713993027.428228,8517000,-779.1969604492188
1713993045.092696,8524400,-781.4942626953125
1713993064.0156846,8532100,-815.9769287109375
1713993109.4705997,8550900,-769.4791870117188
1713993117.3035557,8554000,-770.4830932617188
1713993125.0648787,8557300,-764.0548095703125
1713993140.7249434,8563700,-875.2469482421875
1713993150.3017426,8567600,-939.369140625
1713993152.8903077,8568700,-943.2467651367188
1713993168.4195228,8575000,-853.4974975585938
1713993225.7788148,8598600,-822.4315795898438
1713993232.914102,8601500,-786.6820068359375
1713993249.0169022,8608200,-806.2161254882812
1713993339.274425,8645300,-787.0552978515625
1713993377.030413,8660800,-930.5396728515625
1713993385.5300722,8664300,-887.255126953125
1713993387.4819398,8665000,-886.6694946289062
1713993419.2183342,8678100,-931.832763671875
1713993422.1478434,8679400,-941.9052734375
1713993433.589863,8684000,-882.4619140625
1713993439.849192,8686600,-982.4298095703125
1713993453.0985255,8692000,-1040.928466796875
1713993474.386002,8700900,-901.009033203125
1713993567.9479668,8739400,-977.9273681640625
1713993582.064789,8745100,-971.6301879882812
1713993607.8264868,8755700,-902.99658203125
1713993623.635084,8762200,-895.57421875
1713993634.6037762,8766700,-915.59375
1713993671.1316335,8781800,-910.4195556640625
1713993674.2857146,8783000,-897.765625
1713993722.6801996,8803000,-855.2918701171875
1713993737.8104806,8809400,-878.388671875
1713993745.6280532,8812500,-864.6033935546875
1713993748.5303836,8813800,-874.30322265625
1713993806.3189673,8837500,-882.2208251953125
1713993822.3918307,8844200,-889.6595458984375
1713993879.2593782,8867500,-805.8018798828125
1713993901.4040012,8876700,-783.486572265625
1713993913.3992727,8881600,-773.7596435546875
1713993939.18855,8892300,-823.3525390625
1713993996.9206872,8916000,-744.241455078125
1713994021.762737,8926300,-810.6730346679688
1713994042.4217477,8934800,-785.1353759765625
1713994046.225475,8936400,-751.5779418945312
1713994139.2044485,8974600,-914.6185913085938
1713994143.2125182,8976300,-947.3496704101562
1713994170.1358867,8987400,-927.1521606445312
1713994174.921885,8989300,-943.2350463867188
1713994194.6152945,8997400,-865.7456665039062
1713994208.6191475,9003000,-863.729736328125
1713994210.0171936,9003600,-860.5089721679688
1713994259.4100595,9023800,-787.0772094726562
1713994276.2718801,9030700,-843.8801879882812
1713994279.6185715,9032000,-842.6968994140625
